0.190865538,1.84068733,-0.746803023,1.623926886,-1.294950362,0.350825177,-2.291456769,-2.73869302,-2.017910164,-1.86901674,-0.910680682,0.741276305,0.068511533,-0.323750755,-1.086503047,-1.015928947,-0.767790185,-1.119720061,-0.448174237,0.471736374,-1.180490683,1.470256997,-1.311420592,-0.096524923,2.369719908,0.890626476,-0.252183161,-0.865763755,0.582586,-0.012529347,-0.374854762,0.317885735,-0.488805635,2.658658027,1.680278205,0.779584009,0.71324052,-0.542881937,0.885778374,-0.348594685,-1.008054578,1.883182542,-0.928971079,-0.294196454,-0.614950271,-0.947075792,0.59897515,-1.523614882,-0.206189002,-0.574295414,-1.390166037,-0.070417383,-0.43087953,-0.592225373,0.98111616,0.532409357,-0.090456124,0.156490492,-0.737311691,-0.201341206,1.102176595,-0.016748256,0.161788634,2.02476139,-0.703694254,0.960792384,1.790485054,-1.064165163,0.017636546,-0.389908629,-0.490832752,-1.045717652,-0.896211264,1.269387164,0.593840949,0.775634319,1.557370376,-0.365401797,0.816556449,-0.060634778,-0.501378318,0.926062725,0.036937691,-1.066200174,-0.238456353,1.495223444,1.172158547,-1.45770721,0.095056227,0.847664964,-1.62436453,1.408563357,-0.541760362,0.278664724,-0.193972745,1.576158181,-1.475547635,-0.144608207,-0.953203145,0.406542732
2.296887288,-1.082010276,-1.026763417,-1.062901342,1.747699293,-0.591710364,-0.000485619,3.723760338,0.455847658,-0.345538619,-0.161178506,0.501321828,-1.01353967,1.614752235,0.005641985,-2.90489906,-1.107164819,1.547566933,-0.97683035,-0.101503448,0.04265025,-1.596718014,0.490967373,0.421603365,1.873903899,1.034514324,0.08181031,-0.082523762,0.606073431,-0.887420145,0.10542139,0.352874473,0.550393358,-1.134330969,1.462351539,0.702116711,2.507111148,-1.890027144,-0.58981279,-1.714502297,-0.420997898,0.310141377,1.702570586,-0.443384804,-1.198597083,-0.307380914,0.621054203,0.181902191,1.318400931,-0.298909313,-1.648221742,0.95149847,-1.113122953,0.616966476,0.513493716,0.369459104,1.723894131,-0.206144567,-1.31419514,0.063474096,-0.231977451,0.635060328,1.634644285,-1.808327579,-0.213885951,0.070366141,0.54970767,-0.696823546,0.390565942,0.381411259,-0.01237277,-0.124434986,1.466744593,0.673928676,1.956425263,-0.269041012,-1.244551518,-0.395702923,0.097396655,-0.23838695,-0.411827957,-1.577218049,-0.797276101,-1.096236783,0.308308749,0.344795124,1.539648088,-0.329514192,0.948389351,-0.479255587,-1.514886795,0.434536656,-0.519536667,-0.834559033,-0.756647609,1.089503495,1.572432917,1.007364366,-0.273157993,-1.309679542
-0.066046739,2.112587668,1.530832305,0.423060214,0.432291755,-1.879106823,0.383065048,0.049354773,0.358786313,-0.169857431,-1.158015254,-0.592743271,0.766065384,0.038928117,0.014646812,-0.186316968,1.400590827,0.01848557,0.249196012,0.149220736,-0.96323318,-0.066466774,1.286922041,0.458125259,-1.45202829,0.077342277,0.559895273,-0.07494657,0.782697698,-0.172668564,-1.051293778,0.729451279,0.262665243,0.543657859,1.041060298,0.197506154,-1.629578287,0.121040232,-1.637421952,-0.531043106,0.953679792,-1.720650662,0.10632062,-0.608668497,-0.301196983,0.976202525,0.456008669,1.294408067,-1.133202206,-0.869460351,-0.754970292,-0.12963535,-1.001801335,-0.819868279,-0.974552469,0.604309409,0.548787588,0.916432657,2.661566367,-0.180257065,0.685014766,3.266414519,0.56060046,-0.069017297,-0.972442936,-0.546586586,-1.688692328,-1.572372699,-0.404987158,0.319286418,0.040427682,-0.390009563,-1.81922223,0.65918071,0.459621673,1.616626337,-1.856190495,-0.286823883,1.750321889,0.116413613,1.384253158,0.574220913,0.136490812,0.914215989,-1.800826318,-0.339880639,0.606264572,1.341130311,0.767287288,0.193725667,1.140566691,0.013864804,-1.10530591,-0.025162639,-0.163673338,0.370059748,-0.380824536,0.652952369,2.061341806,-1.796644937
1.125868399,-1.105574116,-1.31259307,-3.63469693,-0.704198418,0.96728837,-2.732194238,3.957368963,-1.495593427,-4.527185549,-0.114050766,2.351856666,1.596320803,1.277445511,0.788970858,0.461465382,-0.438069134,-1.507807009,-2.222946131,-1.178672442,-1.782760224,-0.987919139,0.728488688,-0.884684915,-1.538441417,-1.044375407,-1.71813619,0.803757539,-1.50178717,-0.145499071,0.579458612,1.201525576,1.893910787,-1.760226343,0.924546803,-0.556542168,-0.180584138,1.447440285,-0.607131453,0.67936243,-0.09355764,-0.490086292,1.410659383,-0.22457379,-0.21249549,0.696378474,0.915182505,-0.923374316,1.146873263,-0.635865043,-0.886443308,-2.333136685,-0.145490805,0.316964024,-0.707469988,1.242155558,0.620152195,0.099903068,1.807703488,-1.502429979,0.285640465,0.845706964,-0.995342638,-0.256854125,-0.055856043,-0.44500524,0.069695103,-0.154671706,-0.831263459,0.761544352,-0.576506933,-0.626368228,0.481335326,1.695271084,-1.761226294,0.198013015,0.397349099,0.029225495,2.560273389,1.257127712,-0.534537686,-0.625227429,0.913848687,1.007199535,0.719291823,-0.604711661,0.539054406,-0.076830886,1.84991956,-0.854907551,0.032637295,-1.025059481,-0.982249076,0.004101957,-0.233427178,-0.498888219,1.549712963,0.087496917,1.318701131,-0.981224119
-0.765966569,-0.381622253,2.502845419,-1.96836769,1.627480276,0.149460411,0.70667767,-5.176664661,-0.338134892,0.233634365,-1.919087703,-0.287813744,-0.346637445,-1.839588585,0.898588941,-1.212855011,-0.218964232,0.564268161,-0.525434376,0.744374225,0.128981753,1.488274257,-0.662681951,-1.160655001,0.358774234,-0.194846384,-0.295282008,0.496640424,0.484912788,0.018784501,0.634774565,0.754444088,0.833589035,0.965761296,1.293879968,-0.136551021,-0.440138688,-1.227283914,-0.237653068,-0.926858157,0.411235356,-0.198864577,-0.557449639,-0.977157122,0.060735249,-0.59722948,-1.258948697,-1.410047202,1.101304079,-0.677242026,-0.762173508,-0.291748602,-0.575188529,-0.443941868,-0.312570444,-0.603004426,-1.09393472,0.714706191,-0.108812263,-1.443797935,0.806123264,-1.739835078,-0.401320309,-0.287582489,-0.9384074,0.287667139,-1.505401124,1.519297013,0.367409356,1.699862409,0.644196977,-1.687801029,0.647645994,0.448794227,1.026302158,1.074978223,0.458309613,0.631586758,-0.580466398,1.584192142,-1.76399294,-1.88062197,-1.291719044,0.909670446,-1.107755682,-0.384123875,0.082734834,-0.483882474,-2.084741125,1.167586964,-0.076825771,0.530421395,0.004908796,-0.53023143,1.514866654,0.815459636,-1.506521863,-1.157180172,1.301554937,-0.905640775
0.280580694,-2.77146186,1.442718309,1.290119684,-0.549912993,3.227643157,-0.761775403,-0.546289885,2.094548316,0.804016965,0.851908039,1.466199919,0.243863295,0.649421934,-0.641118156,0.464459771,-0.309200447,1.276020709,-0.04761122,0.030101166,-0.00358027,-2.034572643,-0.992819963,1.963858056,0.706528773,0.03967498,-0.15851859,-0.162257551,0.438821912,0.780699292,-0.981205622,-0.141585732,-1.256248953,-0.429033676,0.508776266,-1.446889743,1.019512829,1.178546976,-0.010258765,0.268624871,1.342028872,-0.583606443,-0.937000891,-1.152157056,-0.975183431,-0.711413598,0.371912476,-0.943514417,-0.274367308,0.154468494,-1.288653202,1.419102319,1.323700599,-1.804975774,-0.484069527,-0.37321178,0.169085902,-1.172983603,-0.376196737,0.78312764,0.991171304,0.229284475,0.336850949,-0.647231999,-0.443206682,1.161751761,0.06505101,-0.68246758,1.634341658,-0.584849244,1.129936001,0.581201043,0.379293067,-0.310740876,0.886390001,-1.64186475,-0.988563742,-0.244003429,0.156056926,0.102051958,-0.287458172,-0.293194886,0.469477058,-0.662588512,-2.190372666,0.003854672,0.862942829,0.980223359,-0.291724771,-0.061013476,1.511868401,-0.643609065,-0.130950479,0.485211453,-0.645182435,-0.46395622,0.567249697,-0.723407834,0.455884554,-1.197934626
-2.404041274,0.042040853,0.383357795,-0.278188711,-0.17920018,1.193645912,-1.292549124,1.737150966,-2.812095635,-1.07230114,-0.214708418,0.573718585,-1.776449315,-0.256392295,-0.138550636,0.557684974,1.122346289,-0.982147207,0.326905556,0.447826608,1.18372412,-0.088616917,1.14699788,0.086812573,-0.295005034,0.512332939,0.283313635,0.384543716,1.004804339,-0.285965791,-0.237339891,-0.203674367,1.072472006,1.950277786,0.964454067,1.038404588,1.768873624,-0.571650147,-1.47028289,-1.110366445,0.254403389,0.023344681,-2.715925295,1.185289251,-0.219755198,-0.056672761,0.406564509,-1.30942995,-0.706691287,1.03389167,1.972760967,0.687525073,0.73824255,-1.708270232,1.052619791,1.123239109,-0.354592006,0.188238853,0.923800027,2.152700843,-1.109739343,1.029508222,1.37715475,0.914811052,0.293623431,-0.151738624,0.16489144,0.868577431,-1.078034493,-1.222331968,-0.711444696,-1.424031666,-1.669344412,1.379236132,-0.919674583,-0.504490044,-1.134731813,0.512773055,0.527988783,1.188247324,-0.462036358,1.241069288,0.137021552,-1.299645239,1.151408943,1.513447478,0.802137876,-0.430536942,-1.34470094,0.03744207,-1.345721789,-1.814004316,0.704033532,-0.299019664,-0.398891296,-0.64331733,1.315605055,-1.584967881,-0.444496425,0.566183078
0.262498453,-0.327042706,-0.331829153,-0.472234691,2.843468511,0.961844513,-1.166288512,2.572386261,-2.391999766,1.252520917,1.230850392,-1.165706963,0.324209448,0.950867375,1.117433602,1.523969047,1.91804841,0.200177306,-0.847190495,-0.75686754,0.695104616,-1.572917874,0.5002338,-1.15491866,-0.925201228,0.341904559,-0.589627963,-0.828438381,-0.66373021,1.416440853,-1.371502343,0.108860723,-0.466822252,2.961743363,-0.15782718,1.819425273,0.863742551,-1.56644322,0.515455969,0.696219512,0.025421101,-1.951783301,2.245358736,-0.187737175,-1.40125119,1.248358506,-0.24707823,0.245559516,-0.778723557,-1.790886181,-0.167523856,0.750979937,-0.017023403,0.027578974,0.222146147,0.398631825,-0.261518413,-0.303177624,-0.733571785,-1.381854714,-1.441687373,-0.786310164,-0.74248224,-0.390980247,-1.215755063,-0.890405591,1.498272631,0.371839111,0.261106083,-0.024543857,-0.917689244,-0.591884218,-0.370993056,0.087924257,-0.034726345,1.806374269,-0.340236065,-0.748963256,-1.639136839,-1.022590939,2.595771838,0.303198815,0.908747388,0.207849948,0.178014002,-0.165764998,0.55710362,1.444334403,0.901357061,-0.222035044,0.106191316,-1.449220833,1.138551724,1.813824711,-1.511038733,-0.018086859,-0.880188098,-1.197477099,1.068758958,1.166736858
3.188675883,0.554869785,-3.860455019,0.616690306,-1.276002468,-0.950389636,-0.493594058,-0.026551731,1.964474443,-0.919729634,-0.677465097,0.183818514,0.877708267,-0.392230913,-0.668948305,-1.010133243,-0.750830596,-0.283552997,-1.165802981,0.691224986,-2.056537631,-0.154174503,-1.444894311,1.216150864,-0.511171137,1.128538757,-0.419643268,-0.212739735,-1.02066078,-3.082363618,1.646143363,-1.411214006,2.565137631,0.325593714,-0.565537819,0.698898676,0.880715097,-0.227754971,0.136300749,1.843408233,-1.405391718,-0.04908307,0.794154507,-1.414023515,-1.789927363,1.354397332,-0.747766705,-1.037452478,-0.036172136,-0.554350606,-0.558866752,-1.419873383,-0.907959854,0.847633095,0.4994631,-0.637825518,2.415505148,1.480908125,-0.738981759,-0.097765133,-3.236385732,0.957063658,0.559334175,-0.497700719,-0.19398031,0.086334935,1.017507538,-0.969918023,1.066352402,0.755509155,-0.703252294,-0.286851565,1.841106893,-0.15676431,-1.389802635,-1.473103989,-0.069518934,0.23924143,0.250419911,-0.26442395,-1.975399955,-0.449876006,0.926465655,-2.319971111,0.61393355,-1.473140132,-0.219049185,-1.403416293,0.820628408,-0.592726276,0.421968793,-0.800152109,-1.183201144,-1.50955729,-1.155943109,-0.354855101,1.385451186,0.569659859,-0.638495083,0.239804446
-1.231652167,-0.572835028,0.473397454,5.698838879,0.220619797,0.925786525,-3.617362226,2.564034896,2.168119845,-3.583716529,-0.002656146,-0.837264285,0.118853245,-0.501007298,1.025344726,0.217808213,0.085578656,0.387769029,-1.817656629,-1.174550153,1.366606514,0.190588625,0.407143173,-1.405579071,2.172244168,-0.539542776,0.486887772,-0.261532,0.923313589,-0.910911965,0.983827544,1.003069942,-0.790760348,-1.658033573,0.400994752,-2.348004883,0.73047759,0.755255204,0.78856638,-0.342063446,1.823848892,-0.14814048,-0.971565897,-0.389138968,-1.263656166,-1.278265506,0.204386956,0.046567748,-0.908244134,-0.218683231,-0.15529542,-0.306256372,1.769289381,-0.593041995,0.689431248,-0.340080187,-1.061509942,-0.939173204,0.156912588,-0.571797205,0.158199488,0.340690847,0.735364418,-1.02482813,1.363362141,-1.915180723,-1.923833752,1.13571696,1.241223614,-1.157504888,0.496621993,-1.331908129,1.59262862,0.061958081,-0.145945861,-0.343735779,-1.247170993,0.84333396,-0.002131136,0.49188085,-0.814033523,-0.430486011,0.236554399,-1.754225843,-0.95278383,-0.628854148,0.562778893,-0.953274417,-1.094557409,0.411517133,-0.766182568,1.006729041,-1.69889946,-0.384019443,-0.80877313,-0.524889374,0.71488719,0.702029289,-0.768700129,-1.877124097
